,time_index,service,rate,error_rate,duration
2661,241,Website,913,0.09358726922070226,5.0140050196361905
2662,242,Product DB,891,0.006171340240750554,0.08671256219051388
2663,242,Customer DB,923,0.016413813534835897,0.125805567776436
2664,242,Order DB,919,0.02211979183518432,0.15816824539242758
2665,242,Shipping Cost Service,921,0.0034974214862896168,0.20614590519575424
2666,242,Caching Service,891,0.12034479204069597,2.163141627944594
2667,242,Product Service,923,0.1378093161158377,2.721306021133886
2668,242,Auth Service,923,0.016413813534835897,0.29111717852600205
2669,242,Order Service,919,0.024295330641539548,0.8251322489958886
2670,242,API,923,0.17256453741166922,4.416801828640372
2671,242,www,923,0.17256453741166922,4.80677529246036
2672,242,Website,923,0.17256453741166922,4.895770689427726
2673,243,Product DB,915,0.0007708809616357737,0.057868820768133745
2674,243,Customer DB,952,0.0007348535006155861,0.30920730170246047
2675,243,Order DB,858,0.005623606351267078,0.5907693202908886
2676,243,Shipping Cost Service,883,0.015452382481923368,0.16149994323776912
2677,243,Caching Service,915,0.0007708809616357737,2.18754746191374
2678,243,Product Service,952,0.016934292028310982,2.378212688172957
2679,243,Auth Service,952,0.04281951375124148,0.6427080371311199
2680,243,Order Service,858,0.005623606351267078,1.3880673292209424
2681,243,API,952,0.0643203398777874,4.99651668990161
2682,243,www,952,0.0643203398777874,5.0022509225983285
2683,243,Website,952,0.0643203398777874,5.012242348653926
2684,244,Product DB,878,0.009574825626019282,0.17104778666884007
2685,244,Customer DB,888,4.065555286987061e-05,0.011534181277009488
2686,244,Order DB,904,0.003592769976334886,0.15390868630531473
2687,244,Shipping Cost Service,897,0.0171044116029797,0.18401535611555336
2688,244,Caching Service,878,0.07022773278723536,2.2789975543721246
2689,244,Product Service,888,0.08616809419454918,2.562779432720975
2690,244,Auth Service,888,0.004075434060897689,0.4120709745184444
2691,244,Order Service,904,0.010413102717853139,0.6814026799425119
2692,244,API,888,0.099369400252039,4.311304795830379
2693,244,www,888,0.099369400252039,4.4329932907846725
2694,244,Website,888,0.099369400252039,4.69557752639935
2695,245,Product DB,948,0.011329165414633727,0.010367715741537938
2696,245,Customer DB,833,0.00010215150889838893,0.28588932683318846
2697,245,Order DB,919,0.012986035624650328,0.3013095128171702
2698,245,Shipping Cost Service,936,0.010626271457131319,0.5137547858566887
2699,245,Caching Service,948,0.07767380374159535,2.1530375582429873
2700,245,Product Service,833,0.08756790811215265,2.4650454500014
2701,245,Auth Service,833,0.0009000503594608826,0.5926466719285078
2702,245,Order Service,919,0.01804475920846447,0.8470580999964158
2703,245,API,833,0.10483894135182936,4.628903691168235
2704,245,www,833,0.10483894135182936,4.659708119858064
2705,245,Website,833,0.10483894135182936,4.831798577702115
2706,246,Product DB,903,0.011767528471730503,0.1135894917968095
2707,246,Customer DB,889,0.03232998394807151,0.4262585647129816
2708,246,Order DB,874,0.015458185094351769,0.1244316700600555
2709,246,Shipping Cost Service,852,0.0011186863774102585,0.19512951220738062
2710,246,Caching Service,903,0.011767528471730503,2.290120959440627
2711,246,Product Service,889,0.044786849101718595,2.5283658997512433
2712,246,Auth Service,889,0.03232998394807151,0.7325709897453634
2713,246,Order Service,874,0.015458185094351769,0.820410513257107
2714,246,API,889,0.08995735655693737,4.6815364128091534
2715,246,www,889,0.08995735655693737,4.778221839271973
2716,246,Website,889,0.08995735655693737,4.94938128468285
2717,247,Product DB,865,0.0009474998494002863,0.1760800585715945
2718,247,Customer DB,809,0.0009681990708598406,0.40810116945285996
2719,247,Order DB,900,0.028824318651901305,0.12842295757872277
2720,247,Shipping Cost Service,882,0.010318776895740667,0.35819392282812257
2721,247,Caching Service,865,0.0009474998494002863,2.4248051075253136
2722,247,Product Service,809,0.01221380024388996,2.601480524436077
2723,247,Auth Service,809,0.00268988038981901,0.7823302437530839
2724,247,Order Service,900,0.028824318651901305,0.668137986200793
2725,247,API,809,0.043266504168592346,4.873980942288303
2726,247,www,809,0.043266504168592346,4.976413743978113
2727,247,Website,809,0.043266504168592346,4.9839513479326865
2728,248,Product DB,895,0.011015696766244015,0.28018625729929064
2729,248,Customer DB,907,0.0003404327559800563,0.11782189135334187
2730,248,Order DB,949,0.0004321934220055158,0.1378835590500341
2731,248,Shipping Cost Service,987,4.0954883194127615e-05,0.39423276689677866
2732,248,Caching Service,895,0.011015696766244015,2.5024034641190824
2733,248,Product Service,907,0.030605289280385008,3.1541916476806033
2734,248,Auth Service,907,0.008301547836920609,0.2406867453755837
2735,248,Order Service,949,0.0007604323533216151,0.7453701692648661
2736,248,API,907,0.03938380538390984,4.67375534969825
2737,248,www,907,0.03938380538390984,4.758193440425897
2738,248,Website,907,0.03938380538390984,5.063823863385915
2739,249,Product DB,810,0.0006260589970444527,0.018458065834349155
2740,249,Customer DB,850,0.020733101760535905,0.17597786209168673
2741,249,Order DB,912,0.012384929217871151,0.11721413454807866
2742,249,Shipping Cost Service,889,0.0026457580527938685,0.309290040996695
2743,249,Caching Service,810,0.11291945889553498,2.1304067646971907
2744,249,Product Service,850,0.13360972990925923,2.346585076130107
2745,249,Auth Service,850,0.020733101760535905,0.33399213874029726
2746,249,Order Service,912,0.012384929217871151,0.6822949161111544
2747,249,API,850,0.16208039975467248,3.967641433459794
2748,249,www,850,0.16208039975467248,4.253281953493011
2749,249,Website,850,0.16208039975467248,4.588262244470875
2750,250,Product DB,883,0.024147917479198675,0.4911725041264845
2751,250,Customer DB,895,0.007935967799995225,0.3338432769435387
2752,250,Order DB,864,0.0024115835635838464,0.010315239021266149
2753,250,Shipping Cost Service,955,0.00033705303277973013,0.19727353893723942
2754,250,Caching Service,883,0.024147917479198675,2.6590794709330696
2755,250,Product Service,895,0.03221855183744937,2.8185005029438646
2756,250,Auth Service,895,0.007935967799995225,0.8444468211370664
2757,250,Order Service,864,0.0024115835635838464,0.7091621084708506
2758,250,API,895,0.04221419843820662,4.945507349800178
2759,250,www,895,0.04221419843820662,4.980354785257696
2760,250,Website,895,0.04221419843820662,5.154863131033941
2761,251,Product DB,930,0.006350017548564653,0.2747638380782126
2762,251,Customer DB,898,0.006258428168345034,0.24824243813524097
2763,251,Order DB,898,0.0006592716713814423,0.08770016475016618
2764,251,Shipping Cost Service,883,0.021516230517772874,0.2069830405233818
2765,251,Caching Service,930,0.006350017548564653,2.455455109261108
2766,251,Product Service,898,0.03381450396075725,2.612443812278189
2767,251,Auth Service,898,0.006258428168345034,0.4118216232858891
2768,251,Order Service,898,0.009690589670788646,0.6745933933716561
2769,251,API,898,0.04916561659091645,4.550812667284708
2770,251,www,898,0.04916561659091645,4.794580325587588
2771,251,Website,898,0.04916561659091645,4.831664385350101
2772,252,Product DB,854,0.014969262312111743,0.24835409190740002
2773,252,Customer DB,906,0.003055497669234862,0.05119482120778571
2774,252,Order DB,863,0.0032720283014295868,0.08818563160153671
2775,252,Shipping Cost Service,868,0.012107959085492656,0.17309149552457498
2776,252,Caching Service,854,0.014969262312111743,2.3525533618929453
2777,252,Product Service,906,0.029869291264799314,2.62988344338324
2778,252,Auth Service,906,0.00526606747225527,0.266620138256777
2779,252,Order Service,863,0.01823850714535225,0.7220097895768893
2780,252,API,906,0.05257862449020645,4.286304874049824
2781,252,www,906,0.05257862449020645,4.624686279097175
2782,252,Website,906,0.05257862449020645,4.757838198665336
2783,253,Product DB,879,0.014817558111238386,0.03681371477219897
2784,253,Customer DB,862,0.0030812827713705025,0.05568107212675771
2785,253,Order DB,905,0.0009334102741897079,0.2707609250347755
2786,253,Shipping Cost Service,909,0.0054983886821388895,0.10396916602418187
2787,253,Caching Service,879,0.014817558111238386,2.2328465855081303
2788,253,Product Service,862,0.023253408734501435,2.569989129348694
2789,253,Auth Service,862,0.0030812827713705025,0.21103196960146348
2790,253,Order Service,905,0.0009334102741897079,1.025723569648888
2791,253,API,862,0.027171937259885204,4.42649566254304
2792,253,www,862,0.027171937259885204,4.459265794398991
2793,253,Website,862,0.031968391642908184,4.603093184122251
2794,254,Product DB,912,0.010624497213682138,0.22082566512589863
2795,254,Customer DB,930,0.014190767282929279,0.6708982845962631
2796,254,Order DB,884,0.017324449910399897,0.7246074429340538
2797,254,Shipping Cost Service,873,0.01786100130545351,0.1021162536993727
2798,254,Caching Service,912,0.010624497213682138,2.408999918406347
2799,254,Product Service,930,0.042084963462051705,2.5542691866069127
2800,254,Auth Service,930,0.014190767282929279,1.0945257357486944
2801,254,Order Service,884,0.017324449910399897,1.3462914319012929
2802,254,API,930,0.0720383631263034,5.523686587842246
2803,254,www,930,0.0720383631263034,5.662756417708901
2804,254,Website,930,0.0720383631263034,5.8505336361491835
2805,255,Product DB,920,0.01110200778128936,0.051189564794623055
2806,255,Customer DB,911,0.010203981709947383,0.37394455217211053
2807,255,Order DB,849,0.01089707809754343,0.0966270005282522
2808,255,Shipping Cost Service,914,0.0035268183565669155,0.23271877167342664
2809,255,Caching Service,920,0.01110200778128936,2.1557996536345962
2810,255,Product Service,911,0.024644780343121342,2.434026534851957
2811,255,Auth Service,911,0.010203981709947383,0.555370469071697
2812,255,Order Service,849,0.01089707809754343,0.7329109294171344
2813,255,API,911,0.04511735592254296,4.594523995662652
2814,255,www,911,0.04511735592254296,4.665055743020548
2815,255,Website,911,0.04511735592254296,4.6891844533036755
2816,256,Product DB,924,0.0031303462001845126,0.20662302193018067
2817,256,Customer DB,923,0.06192030668875424,0.25118607517642233
2818,256,Order DB,878,0.007373762057944762,0.31217207952010456
2819,256,Shipping Cost Service,899,0.0040128783518829465,0.24693798004949757
2820,256,Caching Service,924,0.0031303462001845126,2.3902315823908387
2821,256,Product Service,923,0.06860943671153408,2.620325801795265
2822,256,Auth Service,923,0.06192030668875424,0.5458273596696509
2823,256,Order Service,878,0.007373762057944762,1.0262869854835492
2824,256,API,923,0.13272401890737473,4.7729432625635395
2825,256,www,923,0.13272401890737473,4.809799300195825
2826,256,Website,923,0.13272401890737473,5.229621791786769
2827,257,Product DB,907,0.0030175960592403466,0.39600216510424513
2828,257,Customer DB,891,0.008676348158411689,0.06815510707431952
2829,257,Order DB,891,0.010218482434584352,0.20057417673580905
2830,257,Shipping Cost Service,903,0.0003623050617323031,0.42307430832014403
2831,257,Caching Service,907,0.09234639378906273,2.2941523974207763
2832,257,Product Service,891,0.10054750678425173,2.399031906987562
2833,257,Auth Service,891,0.03206598131310269,0.39460094859412487
2834,257,Order Service,891,0.010218482434584352,0.7229205096137347
2835,257,API,891,0.13828565342545918,4.088780334613458
2836,257,www,891,0.13828565342545918,4.276870540588801
2837,257,Website,891,0.13828565342545918,4.475420135604103
2838,258,Product DB,886,0.029112203227768613,0.7655376755683048
2839,258,Customer DB,880,0.0025557079556453323,0.05928316468782951
2840,258,Order DB,943,0.012401015035978947,0.3187007436466944
2841,258,Shipping Cost Service,873,0.0031445631813570326,0.3785890768423633
2842,258,Caching Service,886,0.11365932653482638,2.2711238160829677
2843,258,Product Service,880,0.11870458554104601,2.565379831058562
2844,258,Auth Service,880,0.009027857392957446,0.32779774395005884
2845,258,Order Service,943,0.012938358481095829,1.0023414783423747
2846,258,API,880,0.13796037057549548,4.4037207493984205
2847,258,www,880,0.13796037057549548,4.5888168307889
2848,258,Website,880,0.13796037057549548,4.742221279181037
2849,259,Product DB,896,0.007115124477289939,0.08836236471388795
2850,259,Customer DB,900,0.0005145877475208077,0.16177032270233116
2851,259,Order DB,923,0.02413938458950942,0.0650155213329021
2852,259,Shipping Cost Service,915,0.02433760710829389,0.36340577771064464
2853,259,Caching Service,896,0.007115124477289939,2.3780382458103038
2854,259,Product Service,900,0.03177805814739054,3.06439253413323
2855,259,Auth Service,900,0.011314969532853457,0.4905579361334855
2856,259,Order Service,923,0.02413938458950942,0.5921859120449421
2857,259,API,900,0.06584128508614129,4.826609882688588
2858,259,www,900,0.06584128508614129,4.880901340646501
2859,259,Website,900,0.06584128508614129,4.892055651565857
2860,260,Product DB,900,0.004481860196117538,0.293793471065326
2861,260,Customer DB,872,0.013770593886110577,0.046130059435446596
2862,260,Order DB,872,0.0029043502052266625,0.10897792379030674
2863,260,Shipping Cost Service,952,0.00327783222090567,0.1321529161866636
2864,260,Caching Service,900,0.10009685107382571,2.200805269987307
2865,260,Product Service,872,0.11539816385669244,2.476519264437704
2866,260,Auth Service,872,0.013770593886110577,0.33075924360025855
2867,260,Order Service,872,0.03747380726989806,0.6891983655225509
2868,260,API,872,0.16027256830404435,4.055189244718814
2869,260,www,872,0.16027256830404435,4.069715528256261
2870,260,Website,872,0.16027256830404435,4.098742676294205
2871,261,Product DB,892,0.017327730165023827,0.06647359769396521
2872,261,Customer DB,858,0.010857768071445577,0.8215163676527205
2873,261,Order DB,882,0.000437060674207578,0.050183781312225034
2874,261,Shipping Cost Service,933,0.0018257247565561107,0.5888752663135827
2875,261,Caching Service,892,0.017327730165023827,2.1808774842334144
2876,261,Product Service,858,0.029771967048506376,2.592758350242848
2877,261,Auth Service,858,0.010857768071445577,1.0125467296299786
2878,261,Order Service,882,0.02092618426128785,0.766624212007757
2879,261,API,858,0.06038920148230442,5.118693726496647
2880,261,www,858,0.06038920148230442,5.146148697555623
2881,261,Website,858,0.06038920148230442,5.429813057156776
2882,262,Product DB,839,0.0020411968198268495,0.010388297044942136
2883,262,Customer DB,871,0.0006561798045151154,0.07793659631108167
2884,262,Order DB,845,0.006161798545247022,0.2805452740336351
2885,262,Shipping Cost Service,906,0.02689077757427822,0.20830831106408693
2886,262,Caching Service,839,0.0020411968198268495,2.16979075601413
2887,262,Product Service,871,0.02951431626894674,2.4240717620068377
2888,262,Auth Service,871,0.015887858754297657,0.3929974638424622
2889,262,Order Service,845,0.011662187612790824,0.8456509151374005
2890,262,API,871,0.05607142328948789,4.421578914796667
2891,262,www,871,0.05607142328948789,4.718018639334983
2892,262,Website,871,0.05607142328948789,4.773866397934067
